Token,Date,Open,High,Low,Close,Volume,Market Cap
maidsafecoin,5/6/2018,0.374133,0.383587,0.359378,0.366262,"618,605","165,752,752"
maidsafecoin,5/5/2018,0.383299,0.398235,0.370874,0.378201,"1,528,820","171,155,775"
maidsafecoin,5/4/2018,0.393167,0.39393,0.379939,0.383294,"1,235,960","173,460,624"
maidsafecoin,5/3/2018,0.369538,0.396591,0.369006,0.393293,"1,552,850","177,985,696"
maidsafecoin,5/2/2018,0.384753,0.390219,0.362829,0.374857,"1,977,560","169,642,440"
maidsafecoin,5/1/2018,0.380511,0.398016,0.363287,0.385335,"1,563,430","174,384,284"
maidsafecoin,4/30/2018,0.378833,0.392654,0.366041,0.380525,"1,995,430","172,207,507"
maidsafecoin,4/29/2018,0.379651,0.389998,0.36125,0.376513,"861,961","170,391,866"
maidsafecoin,4/28/2018,0.361884,0.385045,0.352782,0.378138,"1,061,320","171,127,264"
maidsafecoin,4/27/2018,0.382609,0.39542,0.362948,0.362948,"1,518,430","164,252,993"
maidsafecoin,4/26/2018,0.357761,0.383257,0.3473,0.383257,"1,613,630","173,443,880"
maidsafecoin,4/25/2018,0.407685,0.407685,0.348738,0.354744,"1,664,090","160,540,253"
maidsafecoin,4/24/2018,0.377731,0.412368,0.376931,0.410478,"1,496,710","185,762,809"
maidsafecoin,4/23/2018,0.369736,0.38301,0.366036,0.377678,"1,364,110","170,919,090"
maidsafecoin,4/22/2018,0.366564,0.379359,0.359607,0.370335,"1,290,870","167,595,997"
maidsafecoin,4/21/2018,0.388202,0.392296,0.353774,0.37178,"1,681,090","168,249,936"
maidsafecoin,4/20/2018,0.370188,0.395657,0.36611,0.389702,"1,922,600","176,360,580"
maidsafecoin,4/19/2018,0.362325,0.372539,0.351806,0.369863,"1,414,670","167,382,393"
maidsafecoin,4/18/2018,0.340882,0.367836,0.340452,0.362052,"1,392,930","163,847,506"
maidsafecoin,4/17/2018,0.333114,0.357267,0.329779,0.340489,"933,180","154,089,118"
maidsafecoin,4/16/2018,0.355561,0.360547,0.32091,0.332946,"1,298,290","150,675,515"
maidsafecoin,4/15/2018,0.329699,0.371828,0.328977,0.356268,"1,388,220","161,229,943"
maidsafecoin,4/14/2018,0.323695,0.340623,0.317807,0.32935,"1,225,550","149,048,137"
maidsafecoin,4/13/2018,0.319489,0.351555,0.312461,0.323697,"1,719,750","146,489,858"
maidsafecoin,4/12/2018,0.287719,0.327046,0.274487,0.319086,"1,544,360","144,403,139"
maidsafecoin,4/11/2018,0.277126,0.289404,0.268506,0.288011,"1,255,130","130,340,073"
maidsafecoin,4/10/2018,0.263035,0.284803,0.254398,0.27686,"1,119,270","125,293,661"
maidsafecoin,4/9/2018,0.275397,0.290271,0.255274,0.263436,"998,543","119,218,597"
maidsafecoin,4/8/2018,0.264783,0.285009,0.260903,0.276199,"1,359,490","124,994,524"
maidsafecoin,4/7/2018,0.241908,0.268049,0.241908,0.263193,"930,233","119,108,627"
maidsafecoin,4/6/2018,0.240762,0.252989,0.232004,0.240424,"816,020","108,804,461"
maidsafecoin,4/5/2018,0.241246,0.2544,0.231669,0.241993,"982,558","109,514,516"
maidsafecoin,4/4/2018,0.272201,0.277542,0.239771,0.2424,"867,025","109,698,705"
maidsafecoin,4/3/2018,0.247884,0.276341,0.245521,0.272016,"942,349","123,101,497"
maidsafecoin,4/2/2018,0.237687,0.256205,0.235958,0.247708,"880,205","112,100,853"
maidsafecoin,4/1/2018,0.229428,0.239991,0.218072,0.236458,"418,971","107,009,638"
maidsafecoin,3/31/2018,0.227692,0.240733,0.223409,0.229435,"600,398","103,831,363"
maidsafecoin,3/30/2018,0.23046,0.240826,0.218709,0.227469,"657,324","102,941,645"
maidsafecoin,3/29/2018,0.26791,0.27492,0.225721,0.231239,"886,388","104,647,767"
maidsafecoin,3/28/2018,0.257126,0.273659,0.256951,0.268203,"879,600","121,375,915"
maidsafecoin,3/27/2018,0.274841,0.284807,0.256936,0.258444,"898,686","116,959,456"
maidsafecoin,3/26/2018,0.290001,0.296352,0.253762,0.276702,"928,585","125,222,158"
maidsafecoin,3/25/2018,0.278013,0.300105,0.271942,0.294452,"1,039,300","133,254,963"
maidsafecoin,3/24/2018,0.319288,0.32366,0.2702,0.286245,"1,684,850","129,540,865"
maidsafecoin,3/23/2018,0.317686,0.321689,0.282968,0.311547,"1,068,240","140,991,346"
maidsafecoin,3/22/2018,0.313998,0.328147,0.302099,0.320063,"1,096,660","144,845,283"
maidsafecoin,3/21/2018,0.344744,0.349538,0.308906,0.315,"1,961,760","142,554,010"
maidsafecoin,3/20/2018,0.305393,0.351119,0.298362,0.339714,"1,776,530","153,738,390"
maidsafecoin,3/19/2018,0.28173,0.306763,0.271493,0.300769,"1,129,230","136,113,736"
maidsafecoin,3/18/2018,0.26827,0.285296,0.23888,0.284847,"1,180,090","128,908,197"
maidsafecoin,3/17/2018,0.293192,0.301446,0.26796,0.26893,"945,674","121,704,920"
maidsafecoin,3/16/2018,0.292629,0.302629,0.277304,0.293193,"900,548","132,685,199"
maidsafecoin,3/15/2018,0.287166,0.299679,0.262582,0.289425,"1,065,470","130,979,982"
maidsafecoin,3/14/2018,0.328991,0.335579,0.278005,0.285291,"1,070,860","129,109,130"
maidsafecoin,3/13/2018,0.320959,0.330885,0.301821,0.329125,"1,506,600","148,946,313"
maidsafecoin,3/12/2018,0.32403,0.334238,0.292232,0.325302,"1,340,530","147,216,205"
maidsafecoin,3/11/2018,0.285959,0.330395,0.270998,0.325385,"1,453,910","147,253,767"
maidsafecoin,3/10/2018,0.305388,0.318,0.284903,0.286987,"1,291,030","129,876,659"
maidsafecoin,3/9/2018,0.300483,0.315039,0.260544,0.305248,"2,448,200","138,140,719"
maidsafecoin,3/8/2018,0.343037,0.348707,0.287682,0.292979,"2,489,660","132,588,353"
maidsafecoin,3/7/2018,0.368819,0.383718,0.320587,0.34843,"2,821,220","157,682,837"
maidsafecoin,3/6/2018,0.394605,0.405581,0.358275,0.373307,"2,902,060","168,940,983"
maidsafecoin,3/5/2018,0.418006,0.438383,0.393223,0.396143,"2,749,450","179,275,470"
maidsafecoin,3/4/2018,0.407894,0.412108,0.37764,0.409775,"2,278,960","185,444,665"
maidsafecoin,3/3/2018,0.40415,0.450005,0.390673,0.411734,"4,440,950","186,331,215"
maidsafecoin,3/2/2018,0.390373,0.411778,0.370231,0.404976,"5,179,730","183,272,866"
maidsafecoin,3/1/2018,0.38006,0.406019,0.360283,0.394681,"4,883,590","178,613,839"
Mysterium,5/30/2020,0.060286,0.079097,0.060286,0.079027,651.39,"1,872,484"
Mysterium,5/29/2020,0.058593,0.072496,0.056632,0.060291,"1,463.00","1,428,566"
Mysterium,5/28/2020,0.055668,0.058717,0.055435,0.058585,42.32,"1,388,131"
Mysterium,5/27/2020,0.055104,0.055679,0.051812,0.055672,"1,126.01","1,319,101"
Mysterium,5/26/2020,0.056513,0.062365,0.049787,0.055104,775.29,"1,305,666"
Mysterium,5/25/2020,0.05084,0.062669,0.050373,0.056525,772.65,"1,339,313"
Mysterium,5/24/2020,0.056105,0.056601,0.050943,0.050988,162.18,"1,208,127"
Mysterium,5/23/2020,0.05502,0.056924,0.053969,0.056101,268.43,"1,329,286"
Mysterium,5/22/2020,0.055679,0.055716,0.051575,0.055013,282.67,"1,303,503"
Mysterium,5/21/2020,0.061773,0.062133,0.05559,0.055681,371.78,"1,319,327"
Mysterium,5/20/2020,0.066771,0.067116,0.060903,0.06177,17.05,"1,463,610"
Mysterium,5/19/2020,0.064993,0.066737,0.063672,0.066728,2.27,"1,581,088"
Mysterium,5/18/2020,0.060961,0.06959,0.060961,0.064981,37.19,"1,539,682"
Mysterium,5/17/2020,0.06208,0.064614,0.060882,0.060964,9.15,"1,444,495"
Mysterium,5/16/2020,0.062435,0.065129,0.058009,0.062086,32.68,"1,471,093"
Mysterium,5/15/2020,0.055302,0.071016,0.053952,0.062456,"2,922.08","1,479,852"
Mysterium,5/14/2020,0.062001,0.065923,0.054473,0.055339,"1,267.70","1,311,216"
Mysterium,5/13/2020,0.05677,0.062387,0.05677,0.062239,478.81,"1,474,707"
Mysterium,5/12/2020,0.056731,0.057838,0.056506,0.05677,0,"1,345,127"
Mysterium,5/11/2020,0.060096,0.061568,0.055064,0.056706,5.31,"1,343,604"
Mysterium,5/10/2020,0.066489,0.066489,0.058687,0.060096,0,"1,423,934"
Mysterium,5/9/2020,0.063389,0.067423,0.062224,0.066476,0.267441,"1,575,107"
Mysterium,5/8/2020,0.067399,0.072878,0.063336,0.063364,39.81,"1,501,374"
Mysterium,5/7/2020,0.064742,0.069373,0.062122,0.067456,301.4,"1,598,322"
Mysterium,5/6/2020,0.063678,0.066061,0.061753,0.064742,43.44,"1,534,012"
Mysterium,5/5/2020,0.061663,0.063854,0.060895,0.063753,0.646837,"1,510,598"
Mysterium,5/4/2020,0.065503,0.06814,0.057938,0.061663,541.74,"1,461,062"
Mysterium,5/3/2020,0.061552,0.081796,0.061398,0.0655,244.65,"1,551,970"
Mysterium,5/2/2020,0.056331,0.061555,0.051751,0.061498,91.63,"1,457,157"
Mysterium,5/1/2020,0.063242,0.06508,0.056137,0.056297,247.02,"1,333,912"
Mysterium,4/30/2020,0.070023,0.075011,0.06213,0.063242,472.66,"1,498,481"
Mysterium,4/29/2020,0.066658,0.075099,0.066544,0.070092,508.39,"1,660,786"
Mysterium,4/28/2020,0.069802,0.069802,0.06595,0.066702,804.79,"1,580,465"
Mysterium,4/27/2020,0.068851,0.069782,0.068724,0.069782,0.279126,"1,653,431"
Mysterium,4/26/2020,0.071941,0.07316,0.065333,0.068734,73.14,"1,628,599"
Mysterium,4/25/2020,0.078264,0.078324,0.070072,0.071939,69.17,"1,704,550"
Mysterium,4/24/2020,0.064546,0.078324,0.064159,0.078265,449.44,"1,854,443"
Mysterium,4/23/2020,0.063194,0.067998,0.063194,0.064552,5.62,"1,529,512"
Mysterium,4/22/2020,0.063198,0.06332,0.063071,0.063194,0,"1,497,351"
Mysterium,4/21/2020,0.061614,0.063489,0.060865,0.0632,0.758908,"1,497,484"
Mysterium,4/20/2020,0.062435,0.064464,0.058747,0.061585,37.08,"1,459,228"
Mysterium,4/19/2020,0.065336,0.066345,0.059471,0.062391,228.46,"1,478,315"
Mysterium,4/18/2020,0.058879,0.066553,0.058447,0.065325,1.82,"1,547,829"
Mysterium,4/17/2020,0.057578,0.059645,0.057123,0.058843,0.117686,"1,394,251"
Mysterium,4/16/2020,0.069476,0.071033,0.055484,0.05756,42.4,"1,363,836"
Mysterium,4/15/2020,0.05013,0.070984,0.049727,0.069501,586.11,"1,645,270"
Mysterium,4/14/2020,0.050569,0.05135,0.050097,0.050162,1.35,"1,187,452"
Mysterium,4/13/2020,0.057068,0.057068,0.049158,0.050543,0.631604,"1,196,474"
Mysterium,4/12/2020,0.057232,0.058337,0.055854,0.057131,23.77,"1,352,436"
Mysterium,4/11/2020,0.05699,0.057492,0.056191,0.057212,11.55,"1,354,345"
Mysterium,4/10/2020,0.052655,0.057278,0.051249,0.056944,10.34,"1,347,997"
Mysterium,4/9/2020,0.05414,0.056646,0.052425,0.052673,47.69,"1,246,902"
Mysterium,4/8/2020,0.050335,0.054255,0.050168,0.054168,15.3,"1,282,284"
Mysterium,4/7/2020,0.050046,0.053044,0.049633,0.05034,2.12,"1,191,672"
Mysterium,4/6/2020,0.044854,0.057656,0.043382,0.050083,497.94,"1,185,599"
Mysterium,4/5/2020,0.047647,0.047777,0.043427,0.044879,79.24,"1,062,393"
Mysterium,4/4/2020,0.080375,0.080818,0.044157,0.047627,231.14,"1,127,440"
Mysterium,4/3/2020,0.053793,0.08288,0.053435,0.080375,"2,264.86","1,902,688"
Mysterium,4/2/2020,0.041633,0.063483,0.041575,0.053751,"1,522.99","1,272,425"
Mysterium,4/1/2020,0.041467,0.048439,0.039588,0.041612,332.43,"985,070"
Mysterium,3/31/2020,0.041403,0.050247,0.039471,0.041467,404.33,"981,636"
Mysterium,3/30/2020,0.039016,0.04179,0.038437,0.041499,44.77,"982,375"
Mysterium,3/29/2020,0.035541,0.039299,0.034954,0.039052,204.74,"924,459"
Mysterium,3/28/2020,0.035864,0.036666,0.034211,0.035535,15.44,"841,196"
Mysterium,3/27/2020,0.037564,0.038922,0.035815,0.035828,167.17,"848,139"
Mysterium,3/26/2020,0.035083,0.037594,0.034632,0.037542,99.7,"888,715"
Mysterium,3/25/2020,0.035691,0.037684,0.034284,0.035083,439.88,"830,501"
Mysterium,3/24/2020,0.035536,0.037836,0.035231,0.035709,20.19,"845,310"
Mysterium,3/23/2020,0.032792,0.035542,0.030597,0.035542,137.59,"841,362"
Mysterium,3/22/2020,0.031862,0.035359,0.031195,0.032792,123.08,"776,277"
Mysterium,3/21/2020,0.033706,0.03619,0.03114,0.031842,67.34,"753,773"
Mysterium,3/20/2020,0.040427,0.044893,0.031518,0.033627,460.1,"796,039"
Mysterium,3/19/2020,0.035502,0.041501,0.035502,0.040452,0.162423,"957,596"
Mysterium,3/18/2020,0.030897,0.036179,0.030797,0.035595,62.89,"842,631"
Mysterium,3/17/2020,0.031125,0.032745,0.030549,0.03095,76.79,"732,659"
Mysterium,3/16/2020,0.036573,0.036578,0.026087,0.031104,849.84,"736,301"
Mysterium,3/15/2020,0.036158,0.039934,0.035487,0.03658,291.93,"865,948"
Mysterium,3/14/2020,0.032536,0.038414,0.03124,0.036158,7.66,"855,960"
Mysterium,3/13/2020,0.033327,0.040073,0.027453,0.03239,70.28,"766,756"
Mysterium,3/12/2020,0.051104,0.051187,0.033171,0.033347,282.44,"789,414"
Mysterium,3/11/2020,0.047088,0.053802,0.04626,0.051098,198.76,"1,209,611"
Mysterium,3/10/2020,0.052848,0.053086,0.046272,0.047101,111.88,"1,114,987"
Mysterium,3/9/2020,0.052215,0.053296,0.05056,0.052778,402.47,"1,249,389"
Mysterium,3/8/2020,0.055574,0.055578,0.047797,0.052222,325.87,"1,236,220"
Mysterium,3/7/2020,0.061007,0.061332,0.050718,0.055553,929.25,"1,315,076"
Mysterium,3/6/2020,0.054718,0.060987,0.054374,0.060954,217.99,"1,442,934"
Mysterium,3/5/2020,0.051419,0.060076,0.051419,0.054718,231.24,"1,295,302"
Mysterium,3/4/2020,0.062355,0.06488,0.051127,0.051402,"3,311.51","1,216,825"
Mysterium,3/3/2020,0.064079,0.06624,0.05482,0.062355,243.76,"1,476,098"
Mysterium,3/2/2020,0.054309,0.064482,0.053705,0.064088,"18,042.64","1,517,133"
Mysterium,3/1/2020,0.054375,0.055497,0.053583,0.054312,72.72,"1,285,699"
Mysterium,2/29/2020,0.055784,0.057997,0.05412,0.054375,550.12,"1,287,189"
Mysterium,2/28/2020,0.05957,0.06034,0.053212,0.055787,"1,242.95","1,320,610"
Mysterium,2/27/2020,0.053823,0.077134,0.052124,0.059419,"25,487.75","1,406,592"
Mysterium,2/26/2020,0.057482,0.062515,0.053641,0.053859,150.55,"1,274,984"
Mysterium,2/25/2020,0.060893,0.060909,0.057327,0.057565,646.82,"1,362,700"
Mysterium,2/24/2020,0.069353,0.069548,0.059577,0.060898,269.47,"1,441,606"
Mysterium,2/23/2020,0.065355,0.069411,0.061725,0.069263,775.76,"1,639,632"
Mysterium,2/22/2020,0.06779,0.070642,0.058894,0.065355,980.32,"1,547,124"
Mysterium,2/21/2020,0.067023,0.067823,0.066864,0.06779,0,"1,604,755"
Mysterium,2/20/2020,0.062802,0.067267,0.062528,0.067057,92.94,"1,587,396"
Mysterium,2/19/2020,0.065038,0.065049,0.060337,0.062802,113.19,"1,486,676"
Mysterium,2/18/2020,0.061026,0.065217,0.06063,0.065005,66.65,"1,538,821"
Mysterium,2/17/2020,0.069322,0.069402,0.058635,0.061076,99.07,"1,445,831"
Mysterium,2/16/2020,0.059902,0.069966,0.059733,0.069359,442.58,"1,641,902"
Mysterium,2/15/2020,0.062321,0.06588,0.059742,0.059902,346.98,"1,418,036"
Mysterium,2/14/2020,0.070204,0.075311,0.062021,0.062321,721.14,"1,475,301"
Mysterium,2/13/2020,0.071047,0.083948,0.065616,0.070172,"1,790.73","1,661,156"
Mysterium,2/12/2020,0.071227,0.087498,0.060005,0.071085,"3,811.27","1,682,771"
Mysterium,2/11/2020,0.067179,0.071334,0.063589,0.07123,379.97,"1,686,189"
Mysterium,2/10/2020,0.060869,0.06764,0.060446,0.06718,345.76,"1,590,316"
Mysterium,2/9/2020,0.067632,0.06916,0.057078,0.060845,184.9,"1,440,342"
Mysterium,2/8/2020,0.069336,0.078606,0.056923,0.067636,325.55,"1,601,105"
Mysterium,2/7/2020,0.058718,0.069355,0.054798,0.069355,961.81,"1,641,804"
Mysterium,2/6/2020,0.060419,0.068134,0.0543,0.058708,"5,503.45","1,389,754"
Mysterium,2/5/2020,0.066313,0.075191,0.056378,0.060425,547.39,"1,430,409"
Mysterium,2/4/2020,0.061176,0.066469,0.059451,0.066276,918.8,"1,568,925"
Mysterium,2/3/2020,0.05831,0.064955,0.056844,0.061161,691.15,"1,447,832"
Mysterium,2/2/2020,0.062651,0.062651,0.057483,0.05831,14.21,"1,380,348"
Mysterium,2/1/2020,0.051299,0.06479,0.051299,0.062674,"1,253.68","1,483,642"
Mysterium,1/31/2020,0.052722,0.052759,0.050883,0.051299,0,"1,214,373"
Mysterium,1/30/2020,0.056009,0.056143,0.052353,0.052724,26.17,"1,248,111"
Mysterium,1/29/2020,0.053273,0.088463,0.052848,0.056043,116.26,"1,326,676"
Mysterium,1/28/2020,0.060661,0.06536,0.051848,0.053255,36.59,"1,260,680"
Mysterium,1/27/2020,0.046924,0.060973,0.046896,0.060657,"1,175.37","1,435,909"
Mysterium,1/26/2020,0.046782,0.048752,0.046552,0.046895,0.797218,"1,110,126"
Mysterium,1/25/2020,0.053266,0.053267,0.044761,0.046797,"3,032.75","1,107,810"
Mysterium,1/24/2020,0.067851,0.068404,0.053147,0.053272,0.320731,"1,261,081"
Mysterium,1/23/2020,0.05253,0.071634,0.047727,0.067843,"1,743.78","1,606,009"
Mysterium,1/22/2020,0.047228,0.052592,0.04667,0.052535,0.052535,"1,243,644"
Mysterium,1/21/2020,0.054089,0.054424,0.04624,0.047252,486.09,"1,118,562"
Mysterium,1/20/2020,0.05548,0.055582,0.046629,0.054096,"1,887.84","1,280,588"
Mysterium,1/19/2020,0.065702,0.065702,0.046667,0.055488,"4,797.14","1,313,530"
Mysterium,1/18/2020,0.067538,0.068559,0.065312,0.065702,0,"1,555,332"
Mysterium,1/17/2020,0.066352,0.075309,0.060887,0.067583,188.07,"1,599,861"
Mysterium,1/16/2020,0.067982,0.068188,0.065482,0.066346,0.066346,"1,570,584"
Mysterium,1/15/2020,0.065247,0.069657,0.059924,0.067967,72.7,"1,608,950"
Mysterium,1/14/2020,0.058934,0.065278,0.058797,0.065247,0,"1,544,568"
Mysterium,1/13/2020,0.061952,0.062133,0.056339,0.058873,53.6,"1,393,676"
Mysterium,1/12/2020,0.068734,0.07003,0.059832,0.061926,552.68,"1,465,943"
Mysterium,1/11/2020,0.060166,0.072892,0.055312,0.068766,644.19,"1,627,854"
Mysterium,1/10/2020,0.05432,0.060147,0.053358,0.060147,16.32,"1,423,825"
Mysterium,1/9/2020,0.05049,0.062933,0.043654,0.05438,673.63,"1,287,314"
Mysterium,1/8/2020,0.051975,0.053559,0.049035,0.05057,0.774893,"1,197,123"
Mysterium,1/7/2020,0.042104,0.0567,0.038069,0.051975,810.56,"1,230,368"
Mysterium,1/6/2020,0.056054,0.056872,0.040046,0.042093,784.36,"996,457"
Mysterium,1/5/2020,0.04117,0.056911,0.04117,0.056024,76.1,"1,326,224"
Mysterium,1/4/2020,0.041117,0.041749,0.040868,0.04117,0,"974,598"
Mysterium,1/3/2020,0.03493,0.042865,0.034561,0.041138,363.09,"973,844"
Mysterium,1/2/2020,0.036522,0.038192,0.03477,0.034924,298.99,"826,730"
Mysterium,1/1/2020,0.044822,0.045168,0.034353,0.036523,460.22,"864,602"
Mysterium,12/31/2019,0.04415,0.052623,0.04393,0.044822,65.19,"1,061,039"
Mysterium,12/30/2019,0.045408,0.055742,0.044,0.04415,163.89,"1,045,130"
Mysterium,12/29/2019,0.051258,0.05402,0.034387,0.045408,650.55,"1,074,916"
Mysterium,12/28/2019,0.097508,0.104978,0.051252,0.051254,102.09,"1,213,300"
Mysterium,12/27/2019,0.056439,0.097591,0.051634,0.097516,299.74,"2,308,442"
Mysterium,12/26/2019,0.047109,0.056476,0.039676,0.056452,609.72,"1,336,350"
Mysterium,12/25/2019,0.047374,0.047374,0.046498,0.047109,0,"1,115,180"
Mysterium,12/24/2019,0.050314,0.05036,0.047061,0.047374,0.466789,"1,121,461"
Mysterium,12/23/2019,0.040178,0.052462,0.04017,0.050321,0.251603,"1,191,212"
Mysterium,12/22/2019,0.048031,0.048864,0.038544,0.040186,262.21,"951,296"
Mysterium,12/21/2019,0.0467,0.049844,0.046476,0.048016,42.36,"1,136,667"
Mysterium,12/20/2019,0.046265,0.048855,0.044975,0.0467,58.66,"1,105,504"
Mysterium,12/19/2019,0.046298,0.047686,0.045406,0.046265,66.81,"1,095,212"
Mysterium,12/18/2019,0.043714,0.046355,0.043021,0.046298,0,"1,095,985"
Mysterium,12/17/2019,0.047695,0.04785,0.043488,0.043714,0.175516,"1,034,815"
Mysterium,12/16/2019,0.044522,0.050223,0.044522,0.047695,0.563925,"1,129,067"
Mysterium,12/15/2019,0.044522,0.044522,0.044522,0.044522,0,"1,053,943"
Mysterium,12/14/2019,0.046068,0.046127,0.044435,0.044522,0,"1,053,943"
Mysterium,12/13/2019,0.058738,0.058821,0.044871,0.046066,121.51,"1,090,498"
Mysterium,12/12/2019,0.049892,0.058776,0.049528,0.058722,4.35,"1,390,096"
Mysterium,12/11/2019,0.05243,0.052501,0.049721,0.049892,35.43,"1,181,061"
Mysterium,12/10/2019,0.058078,0.058164,0.050494,0.052455,22.93,"1,241,745"
Mysterium,12/9/2019,0.061922,0.062204,0.044668,0.058101,18.57,"1,375,396"
Mysterium,12/8/2019,0.062973,0.063424,0.060104,0.061935,2.23,"1,466,162"
Mysterium,12/7/2019,0.054791,0.063473,0.054532,0.062999,74.07,"1,491,340"
Mysterium,12/6/2019,0.053339,0.060454,0.052124,0.054779,54.52,"1,296,759"
Mysterium,12/5/2019,0.046029,0.061549,0.043519,0.053335,697.45,"1,262,572"
Mysterium,12/4/2019,0.049624,0.049624,0.045819,0.046091,8.98,"1,091,084"
Mysterium,12/3/2019,0.040143,0.050456,0.040062,0.049641,"1,088.95","1,175,123"
Mysterium,12/2/2019,0.040563,0.041613,0.039494,0.040143,339.47,"950,296"
Mysterium,12/1/2019,0.036767,0.040721,0.035147,0.040572,25.19,"960,435"
Mysterium,11/30/2019,0.038063,0.038087,0.036051,0.03677,22.17,"870,450"
Mysterium,11/29/2019,0.036411,0.040204,0.036375,0.038064,2.89,"901,070"
Mysterium,11/28/2019,0.034811,0.037236,0.034749,0.036399,662.38,"861,646"
Mysterium,11/27/2019,0.034497,0.035202,0.032181,0.03481,36.44,"824,047"
Mysterium,11/26/2019,0.03455,0.035962,0.034005,0.034595,275.58,"818,939"
Mysterium,11/25/2019,0.032584,0.035426,0.030636,0.03455,46.11,"817,881"
Mysterium,11/24/2019,0.035127,0.035127,0.032588,0.032588,1.63,"771,433"
Mysterium,11/23/2019,0.0347,0.035228,0.034121,0.035127,0,"831,545"
Mysterium,11/22/2019,0.036848,0.037141,0.032985,0.034696,67.49,"821,340"
Mysterium,11/21/2019,0.041796,0.0434,0.034789,0.036848,171.79,"872,296"
Mysterium,11/20/2019,0.045619,0.045916,0.041617,0.041826,248.6,"990,125"
Mysterium,11/19/2019,0.045286,0.046714,0.042199,0.045619,23.06,"1,079,907"
Mysterium,11/18/2019,0.044634,0.047037,0.044392,0.045286,0.452515,"1,072,035"
Mysterium,11/17/2019,0.047853,0.047853,0.044624,0.044629,0.089258,"1,056,478"
Mysterium,11/16/2019,0.046656,0.047853,0.046522,0.047853,0,"1,132,812"
Mysterium,11/15/2019,0.044799,0.047097,0.043643,0.046645,0.369535,"1,104,198"
Mysterium,11/14/2019,0.04474,0.044997,0.044263,0.044734,11.4,"1,058,974"
Mysterium,11/13/2019,0.045834,0.052718,0.044604,0.044742,125.57,"1,059,163"
Mysterium,11/12/2019,0.048365,0.04855,0.043875,0.045825,50.57,"1,084,793"
Mysterium,11/11/2019,0.045189,0.050123,0.045189,0.048363,2.51,"1,144,865"
Mysterium,11/10/2019,0.045189,0.045189,0.045189,0.045189,0,"1,069,731"
Mysterium,11/9/2019,0.04525,0.045682,0.045184,0.045189,0,"1,069,731"
Mysterium,11/8/2019,0.041402,0.048437,0.040117,0.045259,186.4,"1,071,390"
Mysterium,11/7/2019,0.045893,0.046122,0.041074,0.041398,480.45,"979,998"
Mysterium,11/6/2019,0.043371,0.045938,0.043235,0.045886,115.57,"1,086,238"
Mysterium,11/5/2019,0.042701,0.043484,0.040644,0.04338,110.06,"1,026,906"
Mysterium,11/4/2019,0.048152,0.049923,0.042581,0.042701,249.69,"1,010,845"
Mysterium,11/3/2019,0.045152,0.051901,0.044973,0.048182,215.12,"1,140,595"
Mysterium,11/2/2019,0.047037,0.04723,0.043922,0.045147,218.38,"1,068,733"
Mysterium,11/1/2019,0.041822,0.04712,0.041373,0.047052,544.08,"1,113,837"
Mysterium,10/31/2019,0.042258,0.0442,0.040752,0.041848,45.83,"990,649"
Mysterium,10/30/2019,0.044012,0.044051,0.041737,0.042259,5.47,"1,000,384"
Mysterium,10/29/2019,0.049792,0.050863,0.041935,0.044013,"4,725.08","1,041,905"
Mysterium,10/28/2019,0.055215,0.056644,0.047163,0.049784,241.42,"1,178,503"
Mysterium,10/27/2019,0.063394,0.065028,0.043081,0.055252,422.97,"1,307,942"
Mysterium,10/26/2019,0.053456,0.068279,0.053456,0.063387,"1,362.81","1,500,518"
Mysterium,10/25/2019,0.046233,0.060086,0.042203,0.053481,"1,039.43","1,266,027"
Mysterium,10/24/2019,0.055637,0.055857,0.043168,0.046233,22.39,"1,094,454"
Mysterium,10/23/2019,0.049256,0.059453,0.049105,0.055637,2.76,"1,317,077"
Mysterium,10/22/2019,0.066928,0.068156,0.049255,0.049255,"1,264.85","1,165,992"
Mysterium,10/21/2019,0.067711,0.068269,0.061711,0.066922,"1,672.63","1,584,213"
Mysterium,10/20/2019,0.055262,0.073878,0.052687,0.067705,"9,626.10","1,602,751"
Mysterium,10/19/2019,0.055317,0.055955,0.055059,0.055253,0.221036,"1,307,977"
Mysterium,10/18/2019,0.053046,0.056583,0.048244,0.055326,73.31,"1,309,700"
Mysterium,10/17/2019,0.071102,0.071102,0.042344,0.053046,616.43,"1,255,729"
Mysterium,10/16/2019,0.073561,0.073964,0.070471,0.071087,41.43,"1,682,814"
Mysterium,10/15/2019,0.073682,0.074515,0.070855,0.073564,261.17,"1,741,447"
Mysterium,10/14/2019,0.047223,0.081763,0.047223,0.073631,989.4,"1,743,028"
Mysterium,10/13/2019,0.047948,0.048885,0.047155,0.047223,0,"1,117,887"
Mysterium,10/12/2019,0.042917,0.049066,0.042908,0.047969,18.46,"1,135,543"
Mysterium,10/11/2019,0.056216,0.057205,0.042903,0.042904,54.89,"1,015,642"
Mysterium,10/10/2019,0.060957,0.072459,0.055014,0.056213,430.5,"1,330,695"
Mysterium,10/9/2019,0.051983,0.061199,0.046658,0.060952,149.61,"1,442,895"
Mysterium,10/8/2019,0.041899,0.052038,0.041734,0.051983,327.04,"1,230,566"
Mysterium,10/7/2019,0.044337,0.046131,0.041737,0.041908,0.251426,"992,061"
Mysterium,10/6/2019,0.045056,0.045245,0.04065,0.044396,11.26,"1,050,963"
Mysterium,10/5/2019,0.045637,0.045762,0.043911,0.045066,42.47,"1,066,814"
